Date,State,City,AQI,PM2.5,PM10,NO2,SO2,CO,O3
2022-12-22,Gujarat,Ahmedabad,134.2,39.2,161.04,34.79,68.75,1.37,51.74
2023-01-06,Gujarat,Ahmedabad,130.1,34.68,156.12,69.42,41.95,1.33,46.02
2023-01-21,Gujarat,Ahmedabad,130.3,26.03,156.36,64.53,44.78,1.45,74.63
2023-02-05,Gujarat,Ahmedabad,161.7,51.89,194.04,57.78,71.19,1.26,97.85
2023-02-20,Gujarat,Ahmedabad,169.0,34.6,202.8,82.74,151.57,2.12,114.12
2023-03-07,Gujarat,Ahmedabad,132.9,41.57,159.48,40.81,42.17,1.26,71.61
2023-03-22,Gujarat,Ahmedabad,97.8,20.79,97.8,41.36,24.15,1.16,51.54
2023-04-06,Gujarat,Ahmedabad,121.8,31.92,146.16,37.54,51.79,1.49,45.66
2023-04-21,Gujarat,Ahmedabad,109.0,33.53,130.8,49.16,43.69,0.85,46.06
2023-05-06,Gujarat,Ahmedabad,116.1,36.25,139.32,37.2,49.98,1.6,37.71
2023-05-21,Gujarat,Ahmedabad,109.7,21.88,131.64,56.52,33.65,0.89,53.75
2023-06-05,Gujarat,Ahmedabad,83.1,23.88,83.1,37.51,45.56,0.97,31.13
2023-06-20,Gujarat,Ahmedabad,74.7,26.16,74.7,22.97,41.49,0.97,26.44
2023-07-05,Gujarat,Ahmedabad,83.1,16.94,83.1,25.94,26.93,1.07,41.89
2023-07-20,Gujarat,Ahmedabad,78.9,31.66,78.9,25.51,20.27,0.91,39.29
2023-08-04,Gujarat,Ahmedabad,72.8,20.29,72.8,19.29,39.52,0.91,40.71
2023-08-19,Gujarat,Ahmedabad,80.1,22.13,80.1,42.84,20.02,0.49,46.14
2023-09-03,Gujarat,Ahmedabad,76.7,22.05,76.7,27.47,25.65,0.57,29.41
2023-09-18,Gujarat,Ahmedabad,78.1,21.14,78.1,29.4,39.28,0.93,39.87
2023-10-03,Gujarat,Ahmedabad,111.6,42.69,133.92,29.29,53.35,1.47,64.08
2023-10-18,Gujarat,Ahmedabad,139.0,50.61,166.8,33.75,70.87,1.53,54.52
2023-11-02,Gujarat,Ahmedabad,156.0,28.92,187.2,84.53,45.01,2.06,68.55
2023-11-17,Gujarat,Ahmedabad,107.9,22.83,129.48,51.25,54.96,0.94,63.01
2023-12-02,Gujarat,Ahmedabad,82.8,15.56,82.8,26.65,45.83,0.9,55.11
2023-12-17,Gujarat,Ahmedabad,137.8,53.11,165.36,66.99,69.56,1.2,53.85
2024-01-01,Gujarat,Ahmedabad,127.0,45.61,152.4,48.77,44.94,0.9,55.15
2024-01-16,Gujarat,Ahmedabad,139.2,44.86,167.04,63.41,42.89,1.52,96.74
2024-01-31,Gujarat,Ahmedabad,125.5,50.42,150.6,56.08,37.87,1.73,71.48
2024-02-15,Gujarat,Ahmedabad,127.1,37.93,152.52,46.79,58.11,1.0,75.84
2024-03-01,Gujarat,Ahmedabad,138.4,32.64,166.08,57.72,54.43,1.03,90.47
2024-03-16,Gujarat,Ahmedabad,140.5,33.39,168.6,75.79,62.82,1.93,58.43
2024-03-31,Gujarat,Ahmedabad,126.3,37.25,151.56,68.1,31.3,1.24,61.9
2024-04-15,Gujarat,Ahmedabad,111.9,42.85,134.28,33.93,51.84,1.01,55.94
2024-04-30,Gujarat,Ahmedabad,133.6,32.04,160.32,62.53,34.9,1.26,45.45
2024-05-15,Gujarat,Ahmedabad,129.5,45.78,155.4,53.42,48.86,1.5,81.03
2024-05-30,Gujarat,Ahmedabad,123.1,41.34,147.72,68.62,31.3,1.5,78.98
2024-06-14,Gujarat,Ahmedabad,92.4,31.08,92.4,36.53,35.06,1.25,64.21
2024-06-29,Gujarat,Ahmedabad,78.4,16.33,78.4,33.83,20.6,0.82,33.23
2024-07-14,Gujarat,Ahmedabad,68.1,18.69,68.1,28.6,26.22,0.6,38.27
2024-07-29,Gujarat,Ahmedabad,59.5,17.52,18.31,17.22,29.01,0.37,59.5
2024-08-13,Gujarat,Ahmedabad,62.3,12.12,62.3,24.55,31.6,0.48,23.16
2024-08-28,Gujarat,Ahmedabad,59.3,18.21,59.3,22.3,18.83,0.69,24.26
2024-09-12,Gujarat,Ahmedabad,78.9,20.24,78.9,29.01,35.4,0.48,35.29
2024-09-27,Gujarat,Ahmedabad,100.5,38.51,120.6,51.17,28.93,0.73,60.92
2024-10-12,Gujarat,Ahmedabad,126.9,49.68,152.28,39.73,59.72,1.7,50.52
2024-10-27,Gujarat,Ahmedabad,148.7,53.98,178.44,45.23,42.0,1.27,58.31
2024-11-11,Gujarat,Ahmedabad,151.0,52.8,181.2,55.91,39.48,1.9,75.56
2024-11-26,Gujarat,Ahmedabad,136.6,44.65,163.92,50.76,41.23,1.13,89.8
2024-12-11,Gujarat,Ahmedabad,151.4,30.23,181.68,74.81,57.16,1.61,60.92
2024-12-26,Gujarat,Ahmedabad,123.6,22.3,148.32,39.14,39.88,1.22,37.62
2025-01-10,Gujarat,Ahmedabad,133.9,33.44,160.68,38.51,49.24,1.29,73.63
2025-01-25,Gujarat,Ahmedabad,122.1,25.05,146.52,41.57,50.37,1.61,79.31
2025-02-09,Gujarat,Ahmedabad,147.7,39.42,177.24,68.47,41.12,1.92,51.57
2025-02-24,Gujarat,Ahmedabad,159.5,58.6,191.4,54.43,70.46,1.6,56.92
2025-03-11,Gujarat,Ahmedabad,130.3,36.16,156.36,35.18,66.93,1.78,88.23
2025-03-26,Gujarat,Ahmedabad,127.7,36.41,153.24,52.56,49.68,1.71,48.77
2021-01-02,Gujarat,Ankleshwar,251.9,125.95,135.13,83.2,174.76,2.59,147.5
2021-01-17,Gujarat,Ankleshwar,232.0,116.0,191.87,83.7,170.31,2.11,76.73
2021-02-01,Gujarat,Ankleshwar,214.0,107.0,169.15,115.19,71.9,1.57,134.61
2021-02-16,Gujarat,Ankleshwar,175.5,53.87,210.6,89.08,46.89,1.09,67.55
2021-03-03,Gujarat,Ankleshwar,185.2,45.17,222.24,47.17,56.23,1.87,120.35
2021-03-18,Gujarat,Ankleshwar,199.0,68.83,238.8,95.63,201.72,1.58,117.28
2021-04-02,Gujarat,Ankleshwar,117.4,22.8,140.88,53.23,38.91,0.98,81.51
2021-04-17,Gujarat,Ankleshwar,104.3,43.73,125.16,43.76,43.7,0.68,43.96
2021-05-02,Gujarat,Ankleshwar,91.9,32.82,91.9,47.1,37.37,1.13,64.26
2021-05-17,Gujarat,Ankleshwar,156.4,33.7,187.68,61.52,49.89,1.85,56.7
2021-06-01,Gujarat,Ankleshwar,114.6,41.47,137.52,46.9,60.85,0.89,39.08
2021-06-16,Gujarat,Ankleshwar,86.1,26.21,86.1,24.23,37.96,0.95,54.39
2021-07-01,Gujarat,Ankleshwar,78.8,27.52,78.8,19.36,28.0,0.6,33.12
2021-07-16,Gujarat,Ankleshwar,75.4,29.34,75.4,32.93,35.02,0.55,52.55
2021-07-31,Gujarat,Ankleshwar,77.8,24.24,77.8,20.96,36.66,1.09,25.78
2021-08-15,Gujarat,Ankleshwar,79.7,32.08,79.7,36.87,20.01,1.0,44.73
2021-08-30,Gujarat,Ankleshwar,65.1,21.59,65.1,35.29,22.01,0.79,38.06
2021-09-14,Gujarat,Ankleshwar,74.2,25.94,74.2,38.74,33.43,0.73,48.89
2021-09-29,Gujarat,Ankleshwar,125.1,48.28,150.12,34.19,46.59,0.93,83.74
2021-10-14,Gujarat,Ankleshwar,216.9,108.45,77.6,98.76,73.34,2.97,82.26
2021-10-29,Gujarat,Ankleshwar,275.6,137.8,225.65,141.33,269.54,3.36,156.41
2021-11-13,Gujarat,Ankleshwar,265.2,132.6,157.55,106.18,79.12,3.53,154.09
2021-11-28,Gujarat,Ankleshwar,249.2,124.6,85.39,86.14,187.95,1.9,108.46
2021-12-13,Gujarat,Ankleshwar,253.3,126.65,191.15,125.51,229.14,2.27,93.12
2021-12-28,Gujarat,Ankleshwar,170.2,53.66,204.24,93.61,61.64,1.85,105.63
2022-01-12,Gujarat,Ankleshwar,189.9,58.92,227.88,58.27,161.62,2.51,100.78
2022-01-27,Gujarat,Ankleshwar,206.7,103.35,83.68,55.13,208.9,2.12,114.02
2022-02-11,Gujarat,Ankleshwar,176.6,54.91,211.92,48.66,79.73,2.45,119.53
2022-02-26,Gujarat,Ankleshwar,154.4,55.67,185.28,58.66,73.11,1.37,86.41
2022-03-13,Gujarat,Ankleshwar,158.3,54.82,189.96,54.82,43.97,2.0,95.75
2022-03-28,Gujarat,Ankleshwar,140.7,56.47,168.84,51.57,67.86,1.96,89.2
2022-04-12,Gujarat,Ankleshwar,109.9,29.37,131.88,50.25,28.53,0.88,37.67
2022-04-27,Gujarat,Ankleshwar,107.1,24.35,128.52,35.63,27.09,1.13,64.56
2022-05-12,Gujarat,Ankleshwar,126.7,31.91,152.04,53.55,63.47,1.65,74.05
2022-05-27,Gujarat,Ankleshwar,65.7,19.98,65.7,25.15,26.39,0.82,21.1
2022-06-11,Gujarat,Ankleshwar,69.0,12.67,69.0,24.15,28.96,0.56,31.81
2022-06-26,Gujarat,Ankleshwar,79.0,32.21,79.0,42.9,37.71,1.01,51.59
2022-07-11,Gujarat,Ankleshwar,59.2,21.53,38.6,27.62,22.64,0.45,59.2
2022-07-26,Gujarat,Ankleshwar,79.1,31.32,79.1,24.58,40.97,0.51,36.06
2022-08-10,Gujarat,Ankleshwar,63.2,14.96,63.2,25.32,29.49,0.64,26.99
2022-08-25,Gujarat,Ankleshwar,86.9,23.76,86.9,43.38,36.66,0.7,53.9
2022-09-09,Gujarat,Ankleshwar,95.7,17.56,95.7,36.89,52.94,0.7,52.84
2022-09-24,Gujarat,Ankleshwar,74.0,26.24,74.0,37.17,35.91,0.65,32.57
2022-10-09,Gujarat,Ankleshwar,131.1,31.55,157.32,66.08,39.45,0.82,43.86
2022-10-24,Gujarat,Ankleshwar,184.9,58.05,221.88,52.7,183.31,2.49,71.9
2022-11-08,Gujarat,Ankleshwar,205.6,102.8,126.86,106.9,196.11,1.56,121.96
2022-11-23,Gujarat,Ankleshwar,235.2,117.6,160.81,95.33,62.09,1.47,99.09
2022-12-08,Gujarat,Ankleshwar,188.8,49.07,226.56,103.86,155.15,2.1,69.25
2022-12-23,Gujarat,Ankleshwar,175.7,32.02,210.84,44.75,79.48,1.6,115.29
2023-01-22,Gujarat,Ankleshwar,136.1,31.06,163.32,53.2,63.66,1.57,92.92
2023-02-06,Gujarat,Ankleshwar,169.6,56.5,203.52,78.02,61.01,1.82,77.64
2023-02-21,Gujarat,Ankleshwar,206.6,103.3,150.56,70.74,155.89,2.1,71.93
2023-03-08,Gujarat,Ankleshwar,101.6,37.6,121.92,30.97,25.52,0.99,60.33
2023-03-23,Gujarat,Ankleshwar,75.5,14.2,75.5,36.83,25.58,1.06,36.5
2023-04-07,Gujarat,Ankleshwar,108.3,29.31,129.96,30.05,53.09,0.77,62.59
2023-04-22,Gujarat,Ankleshwar,91.2,16.81,91.2,41.53,32.24,1.17,45.53
2023-05-07,Gujarat,Ankleshwar,69.1,19.75,69.1,27.03,38.1,0.87,30.76
2023-05-22,Gujarat,Ankleshwar,74.1,29.41,74.1,20.95,30.1,0.89,42.46
2023-06-06,Gujarat,Ankleshwar,117.3,36.81,140.76,30.61,43.91,0.88,72.82
2023-06-21,Gujarat,Ankleshwar,96.4,31.32,96.4,23.66,51.36,0.96,33.37
2023-07-06,Gujarat,Ankleshwar,108.4,39.87,130.08,51.25,27.74,0.97,60.48
2023-07-21,Gujarat,Ankleshwar,113.6,27.55,136.32,49.14,29.81,1.44,36.39
2023-08-05,Gujarat,Ankleshwar,79.2,16.63,79.2,30.0,22.19,0.84,42.44
2023-08-20,Gujarat,Ankleshwar,83.9,15.12,83.9,34.62,37.82,0.82,50.06
2023-09-04,Gujarat,Ankleshwar,71.7,27.1,71.7,34.24,38.22,0.97,42.4
2023-09-19,Gujarat,Ankleshwar,85.8,34.6,85.8,21.69,39.3,0.7,26.65
2023-10-04,Gujarat,Ankleshwar,136.7,36.68,164.04,48.08,67.36,1.72,83.49
2023-10-19,Gujarat,Ankleshwar,197.8,55.91,237.36,49.0,69.21,1.29,99.66
2023-11-03,Gujarat,Ankleshwar,197.1,57.25,236.52,54.9,172.11,2.47,84.01
2023-11-18,Gujarat,Ankleshwar,148.6,35.03,178.32,45.1,150.44,1.18,66.41
2023-12-03,Gujarat,Ankleshwar,129.3,44.77,155.16,56.25,55.56,1.79,58.96
2023-12-18,Gujarat,Ankleshwar,174.2,45.73,209.04,77.95,62.98,2.07,60.85
2024-01-02,Gujarat,Ankleshwar,136.2,25.68,163.44,60.59,46.94,1.51,44.35
2024-01-17,Gujarat,Ankleshwar,115.7,33.87,138.84,44.24,28.61,1.33,39.09
2024-02-01,Gujarat,Ankleshwar,113.5,26.77,136.2,53.78,39.28,1.35,40.39
2024-02-16,Gujarat,Ankleshwar,102.0,22.18,122.4,37.03,26.15,0.66,65.0
2024-03-02,Gujarat,Ankleshwar,87.2,16.33,87.2,21.79,25.0,0.72,49.41
2024-03-17,Gujarat,Ankleshwar,86.8,19.89,86.8,41.4,30.86,0.94,36.12
2024-04-01,Gujarat,Ankleshwar,78.7,29.96,78.7,19.33,36.02,1.1,38.25
2024-04-16,Gujarat,Ankleshwar,70.1,25.7,70.1,38.21,33.42,0.96,28.93
2024-05-01,Gujarat,Ankleshwar,76.9,23.55,76.9,32.55,37.78,0.61,31.51
2024-05-16,Gujarat,Ankleshwar,79.8,32.0,79.8,26.32,22.8,0.63,44.53
2024-05-31,Gujarat,Ankleshwar,60.2,19.75,60.2,18.84,31.55,0.78,18.79
2024-06-15,Gujarat,Ankleshwar,61.8,19.23,61.8,26.41,27.81,0.85,41.12
2024-06-30,Gujarat,Ankleshwar,62.4,22.27,62.4,31.15,17.95,0.48,43.2
2024-07-15,Gujarat,Ankleshwar,58.6,16.53,28.46,14.61,14.46,0.36,58.6
2024-07-30,Gujarat,Ankleshwar,42.1,8.14,26.56,23.48,17.91,0.47,42.1
2024-08-14,Gujarat,Ankleshwar,53.1,17.48,53.1,25.03,23.03,0.32,19.08
2024-08-29,Gujarat,Ankleshwar,54.7,17.73,54.7,21.87,25.43,0.52,34.31
2024-09-13,Gujarat,Ankleshwar,68.8,27.16,68.8,36.52,26.55,0.93,35.64
2024-09-28,Gujarat,Ankleshwar,92.1,28.8,92.1,31.58,32.8,1.2,58.66
2024-10-13,Gujarat,Ankleshwar,87.7,31.67,87.7,31.24,21.18,0.72,49.86
2024-10-28,Gujarat,Ankleshwar,105.1,24.41,126.12,40.2,47.21,1.02,40.46
2024-11-12,Gujarat,Ankleshwar,173.2,53.26,207.84,67.78,73.16,1.81,100.7
2024-11-27,Gujarat,Ankleshwar,126.0,36.41,151.2,59.32,68.15,1.56,56.01
2024-12-12,Gujarat,Ankleshwar,159.7,59.13,191.64,64.57,54.14,1.4,52.0
2024-12-27,Gujarat,Ankleshwar,119.4,34.4,143.28,53.17,54.74,1.14,53.67
2025-01-11,Gujarat,Ankleshwar,115.5,21.1,138.6,43.69,41.63,0.94,37.21
2025-01-26,Gujarat,Ankleshwar,101.9,35.21,122.28,38.6,46.78,0.86,70.35
2025-02-10,Gujarat,Ankleshwar,135.2,49.24,162.24,39.18,32.53,0.84,58.06
2025-02-25,Gujarat,Ankleshwar,121.4,48.01,145.68,64.1,33.72,1.25,62.55
2025-03-12,Gujarat,Ankleshwar,91.0,18.49,91.0,32.07,26.69,1.24,37.66
2025-03-27,Gujarat,Ankleshwar,78.8,26.86,78.8,19.31,28.31,0.97,35.76
2021-01-01,Gujarat,Gandhinagar,92.5,20.54,92.5,51.2,33.84,1.04,28.75
2021-01-16,Gujarat,Gandhinagar,100.9,24.35,121.08,45.97,38.71,0.74,35.38
2021-01-31,Gujarat,Gandhinagar,99.7,19.17,99.7,35.23,27.32,1.14,48.27
2021-02-15,Gujarat,Gandhinagar,99.9,36.75,99.9,50.87,36.51,0.74,52.84
2021-03-02,Gujarat,Gandhinagar,88.5,30.68,88.5,27.38,41.23,0.82,46.26
2021-03-17,Gujarat,Gandhinagar,94.9,36.14,94.9,26.78,24.08,0.81,64.72
2021-04-01,Gujarat,Gandhinagar,87.3,23.92,87.3,42.05,46.26,1.01,42.8
2021-04-16,Gujarat,Gandhinagar,74.3,28.84,74.3,32.52,36.16,0.71,30.22
2021-05-01,Gujarat,Gandhinagar,56.9,14.31,31.23,20.89,14.9,0.42,56.9
2021-05-16,Gujarat,Gandhinagar,57.4,21.45,18.29,45.92,18.08,0.39,19.89
2021-05-31,Gujarat,Gandhinagar,55.5,19.52,35.96,18.34,20.18,0.61,55.5
2021-06-15,Gujarat,Gandhinagar,105.6,22.32,126.72,32.17,54.11,1.04,45.79
2021-06-30,Gujarat,Gandhinagar,91.3,18.83,91.3,40.99,35.12,1.14,38.63
2021-07-15,Gujarat,Gandhinagar,63.3,16.68,63.3,32.36,33.21,0.75,24.62
2021-07-30,Gujarat,Gandhinagar,58.0,23.57,29.9,46.4,19.92,0.74,35.68
2021-08-14,Gujarat,Gandhinagar,62.3,23.59,62.3,33.34,34.39,0.82,32.98
2021-08-29,Gujarat,Gandhinagar,45.8,13.14,45.8,16.92,25.5,0.41,27.21
2021-09-13,Gujarat,Gandhinagar,46.1,10.8,46.1,13.45,15.01,0.35,25.16
2021-09-28,Gujarat,Gandhinagar,68.5,13.92,68.5,33.12,34.65,0.66,42.45
2021-10-13,Gujarat,Gandhinagar,110.7,46.14,132.84,27.63,59.14,1.12,75.03
2021-10-28,Gujarat,Gandhinagar,127.8,52.73,153.36,38.81,55.87,0.93,79.23
2021-11-12,Gujarat,Gandhinagar,109.8,35.57,131.76,43.14,36.46,1.29,69.52
2021-11-27,Gujarat,Gandhinagar,82.1,26.65,82.1,28.33,20.71,0.67,46.4
2021-12-12,Gujarat,Gandhinagar,111.8,38.2,134.16,44.11,38.02,1.04,51.12
2021-12-27,Gujarat,Gandhinagar,89.3,21.08,89.3,32.27,23.63,0.87,31.23
2022-01-11,Gujarat,Gandhinagar,122.3,38.45,146.76,55.55,63.16,0.83,65.27
2022-01-26,Gujarat,Gandhinagar,168.4,47.82,202.08,52.49,54.36,2.12,72.0
2022-02-10,Gujarat,Gandhinagar,125.1,42.61,150.12,44.91,66.72,1.06,58.77
2022-02-25,Gujarat,Gandhinagar,148.9,57.68,178.68,64.87,55.91,1.63,70.18
2022-03-12,Gujarat,Gandhinagar,132.5,25.39,159.0,40.41,57.8,0.93,68.24
2022-03-27,Gujarat,Gandhinagar,168.8,53.24,202.56,72.1,170.38,1.91,107.9
2022-04-11,Gujarat,Gandhinagar,146.6,47.31,175.92,80.67,65.0,1.92,93.45
2022-04-26,Gujarat,Gandhinagar,150.2,55.57,180.24,47.6,40.55,2.03,66.25
2022-05-11,Gujarat,Gandhinagar,197.3,59.71,236.76,107.59,194.18,2.35,80.91
2022-05-26,Gujarat,Gandhinagar,130.6,50.37,156.72,48.08,66.75,0.79,79.16
2022-06-10,Gujarat,Gandhinagar,79.8,27.97,79.8,31.31,35.93,1.02,46.75
2022-06-25,Gujarat,Gandhinagar,56.7,22.0,33.14,45.36,24.85,0.77,29.35
2022-07-10,Gujarat,Gandhinagar,35.0,13.76,24.11,28.0,17.17,0.28,15.8
2022-07-25,Gujarat,Gandhinagar,43.7,16.98,20.91,14.54,10.92,0.44,43.7
2022-08-09,Gujarat,Gandhinagar,31.5,11.43,31.5,8.38,13.27,0.34,12.68
2022-08-24,Gujarat,Gandhinagar,59.3,19.85,59.3,27.19,17.85,0.55,23.59
2022-09-08,Gujarat,Gandhinagar,48.7,15.08,48.7,17.56,12.05,0.43,15.65
2022-09-23,Gujarat,Gandhinagar,53.7,14.3,53.7,15.47,16.74,0.53,18.11
2022-10-08,Gujarat,Gandhinagar,80.0,18.73,80.0,22.39,24.34,0.65,31.67
2022-10-23,Gujarat,Gandhinagar,117.1,38.23,140.52,60.9,32.11,1.02,57.41
2022-11-07,Gujarat,Gandhinagar,96.6,36.35,96.6,40.15,49.96,0.78,50.52
2022-11-22,Gujarat,Gandhinagar,82.4,23.63,82.4,35.08,39.75,0.8,50.08
2022-12-07,Gujarat,Gandhinagar,79.2,29.77,79.2,39.91,20.33,0.62,42.32
2022-12-22,Gujarat,Gandhinagar,91.8,31.55,91.8,29.72,24.88,0.61,41.75
2023-01-06,Gujarat,Gandhinagar,118.4,33.37,142.08,55.5,64.82,1.45,37.39
2023-01-21,Gujarat,Gandhinagar,133.5,51.82,160.2,71.58,56.38,0.97,88.81
2023-02-05,Gujarat,Gandhinagar,163.2,44.2,195.84,41.7,163.54,1.71,67.95
2023-02-20,Gujarat,Gandhinagar,183.2,55.58,219.84,77.56,173.08,2.37,77.71
2023-03-07,Gujarat,Gandhinagar,88.9,25.86,88.9,34.72,38.71,0.86,43.3
2023-03-22,Gujarat,Gandhinagar,96.5,32.11,96.5,53.85,32.46,0.95,33.14
2023-04-06,Gujarat,Gandhinagar,143.6,34.01,172.32,40.41,39.16,1.49,63.85
2023-04-21,Gujarat,Gandhinagar,97.1,20.64,97.1,34.65,49.95,0.88,66.12
2023-05-06,Gujarat,Gandhinagar,101.2,30.6,121.44,52.21,47.78,0.88,48.11
2023-05-21,Gujarat,Gandhinagar,81.3,21.45,81.3,36.78,40.37,0.86,35.21
2023-06-05,Gujarat,Gandhinagar,78.8,14.98,78.8,28.02,32.47,1.07,42.59
2023-06-20,Gujarat,Gandhinagar,65.8,16.05,65.8,35.3,19.56,0.86,23.99
2023-07-05,Gujarat,Gandhinagar,92.2,26.15,92.2,42.05,39.5,1.19,53.86
2023-07-20,Gujarat,Gandhinagar,54.0,15.22,18.13,13.03,28.68,0.55,54.0
2023-08-04,Gujarat,Gandhinagar,80.1,29.92,80.1,19.45,31.94,0.95,49.54
2023-08-19,Gujarat,Gandhinagar,82.6,28.05,82.6,20.35,39.33,0.88,57.78
2023-09-03,Gujarat,Gandhinagar,62.8,17.56,62.8,24.13,34.22,0.58,30.92
2023-09-18,Gujarat,Gandhinagar,76.3,24.55,76.3,32.59,24.64,0.93,48.49
2023-10-03,Gujarat,Gandhinagar,122.1,22.66,146.52,30.61,51.15,0.79,44.34
2023-10-18,Gujarat,Gandhinagar,133.4,25.76,160.08,56.39,48.96,0.9,49.57
2023-11-02,Gujarat,Gandhinagar,120.5,39.24,144.6,30.36,62.21,1.62,54.22
2023-11-17,Gujarat,Gandhinagar,113.9,44.7,136.68,38.94,59.04,1.33,73.27
2023-12-02,Gujarat,Gandhinagar,66.0,15.5,66.0,30.09,28.62,0.41,27.3
2023-12-17,Gujarat,Gandhinagar,80.9,33.04,80.9,36.15,27.08,1.08,30.77
2024-01-01,Gujarat,Gandhinagar,85.2,25.22,85.2,45.63,47.3,1.01,48.53
2024-01-16,Gujarat,Gandhinagar,126.2,44.53,151.44,69.26,32.75,1.37,39.63
2024-01-31,Gujarat,Gandhinagar,106.1,30.3,127.32,41.15,39.55,1.3,50.48
2024-02-15,Gujarat,Gandhinagar,89.3,28.92,89.3,47.22,31.59,1.08,36.97
2024-03-01,Gujarat,Gandhinagar,114.7,40.93,137.64,29.26,32.98,1.42,66.04
2024-03-16,Gujarat,Gandhinagar,100.8,31.96,120.96,53.94,32.32,1.2,38.47
2024-03-31,Gujarat,Gandhinagar,82.3,16.15,82.3,20.25,33.97,0.68,44.09
2024-04-15,Gujarat,Gandhinagar,64.2,20.56,64.2,33.03,32.61,0.88,28.56
2024-04-30,Gujarat,Gandhinagar,64.6,20.91,64.6,26.74,19.92,0.52,22.52
2024-05-15,Gujarat,Gandhinagar,70.5,22.52,70.5,37.44,34.44,0.85,46.7
2024-05-30,Gujarat,Gandhinagar,79.2,28.25,79.2,29.73,33.83,0.53,51.55
2024-06-14,Gujarat,Gandhinagar,68.8,15.55,68.8,19.79,20.39,0.88,41.98
2024-06-29,Gujarat,Gandhinagar,65.4,23.42,65.4,27.59,18.95,0.69,29.26
2024-07-14,Gujarat,Gandhinagar,56.6,10.65,33.4,28.84,23.62,0.37,56.6
2024-07-29,Gujarat,Gandhinagar,47.7,18.44,22.57,14.36,14.94,0.57,47.7
2024-08-13,Gujarat,Gandhinagar,50.1,9.15,50.1,14.44,27.29,0.49,27.66
2024-08-28,Gujarat,Gandhinagar,51.9,19.38,51.9,25.08,25.5,0.44,34.0
2024-09-12,Gujarat,Gandhinagar,65.1,17.18,65.1,30.97,19.14,0.9,32.7
2024-09-27,Gujarat,Gandhinagar,69.0,13.79,69.0,25.5,31.38,0.65,36.6
2024-10-12,Gujarat,Gandhinagar,83.3,20.2,83.3,38.96,42.87,0.64,36.8
2024-10-27,Gujarat,Gandhinagar,134.5,51.69,161.4,42.24,61.86,1.27,88.86
2024-11-11,Gujarat,Gandhinagar,132.5,43.57,159.0,62.5,35.71,1.7,74.9
2024-11-26,Gujarat,Gandhinagar,111.6,38.93,133.92,31.28,34.37,1.14,76.66
2024-12-11,Gujarat,Gandhinagar,124.1,42.24,148.92,42.08,40.8,0.89,72.03
2024-12-26,Gujarat,Gandhinagar,129.9,38.08,155.88,47.04,51.64,1.32,62.13
2025-01-10,Gujarat,Gandhinagar,97.4,17.96,97.4,46.72,47.49,0.85,66.32
2025-01-25,Gujarat,Gandhinagar,90.9,26.73,90.9,49.52,47.59,0.75,56.47
2025-02-09,Gujarat,Gandhinagar,117.3,37.28,140.76,47.09,53.22,1.06,77.48
2025-02-24,Gujarat,Gandhinagar,99.9,32.6,99.9,24.38,42.32,1.17,63.21
2025-03-11,Gujarat,Gandhinagar,100.6,21.89,120.72,53.07,25.68,1.0,37.04
2025-03-26,Gujarat,Gandhinagar,95.5,34.68,95.5,39.91,42.61,0.81,59.67
2021-01-01,Gujarat,Nandesari,79.5,19.16,79.5,29.37,35.63,0.7,25.66
2021-01-16,Gujarat,Nandesari,98.0,22.13,98.0,48.71,53.27,0.66,63.49
2021-01-31,Gujarat,Nandesari,82.9,18.6,82.9,27.54,24.54,0.99,46.68
2021-02-15,Gujarat,Nandesari,113.0,40.83,135.6,56.13,61.6,1.29,43.36
2021-03-02,Gujarat,Nandesari,114.6,40.18,137.52,36.35,28.42,1.05,67.98
2021-03-17,Gujarat,Nandesari,73.5,20.49,73.5,21.04,23.94,0.8,37.02
2021-04-01,Gujarat,Nandesari,47.1,8.94,47.1,22.29,25.31,0.37,19.7
2021-04-16,Gujarat,Nandesari,87.1,19.8,87.1,47.75,28.99,1.03,53.93
2021-05-01,Gujarat,Nandesari,98.8,34.71,98.8,43.98,41.34,0.7,38.69
2021-05-16,Gujarat,Nandesari,62.7,24.42,62.7,22.15,19.5,0.5,39.84
2021-05-31,Gujarat,Nandesari,69.8,26.87,69.8,31.27,33.82,0.95,48.29
2021-06-15,Gujarat,Nandesari,163.9,44.81,196.68,74.98,155.37,1.84,103.33
2021-06-30,Gujarat,Nandesari,142.2,55.09,170.64,62.86,56.35,1.76,44.04
2021-07-15,Gujarat,Nandesari,218.5,44.44,262.2,93.03,65.07,2.94,142.11
2021-07-30,Gujarat,Nandesari,92.4,30.43,92.4,35.44,25.91,0.77,62.16
2021-08-14,Gujarat,Nandesari,135.8,38.76,162.96,39.83,73.68,1.51,87.43
2021-08-29,Gujarat,Nandesari,215.0,48.92,258.0,81.72,57.17,1.72,123.78
2021-09-13,Gujarat,Nandesari,116.1,26.74,139.32,61.53,27.95,1.33,50.75
2021-09-28,Gujarat,Nandesari,163.5,31.77,196.2,44.73,167.65,1.04,85.07
2021-10-13,Gujarat,Nandesari,74.8,31.21,74.8,28.17,21.83,0.89,32.04
2021-10-28,Gujarat,Nandesari,63.3,17.39,63.3,26.73,28.98,0.52,30.97
2021-11-12,Gujarat,Nandesari,71.6,13.05,71.6,21.51,26.54,0.79,25.16
